INDEX Plate,
95.10269165,4.876353741
93.701828,7.130758286
91.1076355,7.130758286
86.9569397,7.130758286
80.10827637,7.130758286
71.28803253,8.393224716
68.01935577,8.660205841
65.73646545,9.249714851
64.6987915,10.01984024
64.75067139,9.571110725
63.60923004,9.571110725
63.40169907,9.571110725
63.19416046,9.571110725
63.09039688,9.571110725
62.67531967,9.571110725
62.67531967,7.559822083
62.57155609,7.559822083
62.415905,7.559822083
62.415905,7.559822083
62.3121376,7.559822083
62.36401749,7.559822083
62.36401749,7.559822083
62.3121376,7.559822083
62.36401749,7.559822083
62.36401749,7.559822083
62.36401749,7.559822083
62.415905,7.559822083
62.51966858,7.559822083
64.75067139,7.559822083
66.5147171,7.559822083
70.19847107,9.513500214
73.72657013,11.04755974
79.17436218,11.4666338
83.16941833,10.38131523
86.85316467,10.38131523
90.38126373,10.38131523
95.8809433,7.573536396
97.85253143,7.573536396
,
INDEX Plate,
29.95253181,24.32201004
29.95253181,24.32201004
29.95253181,21.54032516
29.39370346,18.6625824
28.02203941,18.6625824
26.49796677,18.6625824
25.68512535,18.6625824
24.21186066,18.6625824
22.63698006,21.01104546
20.70649338,23.64618492
18.31877899,26.44186401
15.5246439,28.88744354
11.1048336,32.01696777
8.818721771,35.52950287
8.158290863,35.52950287
7.802677155,35.52950287
7.294649124,37.05652237
7.243847847,37.91165161
7.294649124,37.95052338
7.243847847,38.85229492
6.939035416,39.35728455
6.888228416,40.08007813
6.888228416,40.48484421
7.447057724,40.27151108
7.955080032,40.27151108
8.615511894,40.27151108
10.08878326,40.27151108
13.44174194,40.27151108
19.03001022,40.27151108
23.90704155,37.95204544
27.46320915,37.95204544
30.51135635,33.13314438
35.84561157,29.11456108
43.7707901,29.11456108
47.78417969,32.14415359
53.52485275,35.16072464
58.35108948,35.16072464
62.31367493,35.16072464
66.07305145,35.16072464
69.73082733,32.89000702
72.06773376,30.29840469
74.40464783,30.29840469
78.21483612,30.29840469
80.50094604,26.20710754
81.77100372,23.91597939
82.99025726,23.51294899
83.3458786,22.84725189
83.3458786,22.4744606
83.3458786,22.26569748
83.24427795,21.70878983
82.83785248,20.95692253
82.22822571,20.09587669
80.75495148,20.49369049
78.46884918,20.49369049
76.13193512,20.49369049
73.69342041,20.49369049
72.4233551,20.49369049
70.39125824,21.59646606
68.76557922,23.09402084
65.31101227,24.37265205
62.77089691,25.08868599
59.46873856,26.36966324
56.67460632,27.52701187
53.11843109,28.17512703
48.03819656,29.41807175
44.12640762,31.43412018
39.55419159,33.88310623
37.1664772,35.25453949
35.3883934,36.90254211
33.15307999,37.38542175
30.25734329,37.65583801
25.98994446,40.00727081
21.62093544,40.00407028
19.33482361,40.00407028
16.28667641,40.00407028
14.0005703,40.00407028
12.12087822,40.00407028
10.13958454,40.00407028
6.329405308,40.00407028
5.821376801,40.00407028
5.516564846,40.00407028
5.668973923,40.00407028
6.634217262,40.00407028
8.869523048,40.00407028
12.47649765,40.00407028
18.16636848,40.00407028
22.2305603,40.00407028
30.35895157,40.00407028
33.76271057,40.00407028
37.36968613,40.00407028
42.55152893,40.00407028
48.5970192,40.00407028
57.33503723,36.92227936
62.72009659,33.87647629
67.74953461,30.85082626
69.27360535,30.85082626
71.35650635,28.27646255
73.59181976,28.27646255
76.69075775,25.95481873
80.55174255,24.65469933
82.63464355,24.36663246
84.26032257,22.00531387
84.61593628,21.56297493
84.76834106,20.43526649
84.97155762,19.36374855
84.97155762,18.32369995
85.02235413,18.62127113
84.92075348,18.62127113
84.31111908,18.62127113
83.0410614,18.62127113
81.26298523,18.62127113
78.67205048,18.62127113
77.35118866,18.62127113
75.97952271,18.62127113
73.8458252,19.66791153
71.55971527,22.01403046
69.52761841,22.88785744
67.59712982,23.37720108
63.8885498,24.97123337
60.78960419,26.30389023
55.35374451,27.49017906
51.28954697,29.47450066
44.58362961,30.58572006
41.33227539,32.08800507
37.52209091,33.80928421
34.27074051,34.77320099
30.81617355,35.75299072
27.209198,36.74167633
18.36957932,37.73534012
15.5246439,38.29179001
13.59415054,39.04340363
11.96847534,39.46430588
11.20643616,39.70001221
9.377551079,40.27200699
6.989836693,40.15232468
5.160945892,40.15232468
3.992491961,40.15232468
3.484469652,40.15232468
4.602122307,40.15232468
5.668973923,40.15232468
8.158290863,40.15232468
11.30804443,40.15232468
17.60754013,40.15232468
24.66908073,40.15232468
28.53006172,40.15232468
32.695858,40.15232468
39.30017853,40.15232468
43.31356812,40.15232468
47.42856598,40.15232468
53.42324829,37.8853035
61.24682617,37.8853035
63.93935013,35.29576874
66.32706451,32.96562958
68.20674896,32.96562958
69.57842255,30.34075165
72.06773376,30.34075165
72.88057709,27.11082077
74.91268158,27.11082077
75.47150421,27.11082077
75.57311249,26.62205887
75.57311249,25.02835274
75.21749115,24.57587814
74.70946503,24.3224926
73.33779907,23.74059677
69.62921906,24.73473358
67.95274353,24.73473358
64.54898071,24.73473358
58.4018898,24.73473358
53.22003937,24.73473358
46.76813507,27.05145073
42.39912796,30.98881149
38.4365387,30.98881149
34.98197174,30.98881149
32.54345703,33.63373566
27.61561966,35.11489105
22.17975807,36.82434082
17.30272675,37.78163147
11.30804443,37.43771362
7.904279232,39.44511795
6.227797508,39.44511795
4.754531384,39.44511795
3.433668613,39.44511795
2.570027113,39.44511795
2.773237228,39.44511795
2.976441383,39.44511795
2.67162919,39.44511795
2.620828152,39.44511795
4.246502876,39.44511795
6.278604507,39.44511795
8.310699463,39.44511795
11.15563488,39.44511795
19.13161278,41.0092659
23.75463295,40.56518936
28.58086777,40.56518936
32.74666595,40.56518936
35.48999405,40.56518936
38.89376068,40.56518936
47.73337936,40.56518936
52.76281738,40.56518936
56.87781525,38.55650711
,
MIDDLE Plate,
27.21164322,47.84158325
27.02584267,48.79128647
27.11874199,49.76311874
27.02584267,48.54734802
26.97939301,48.54734802
26.93294334,48.54734802
26.88649368,48.54734802
26.88649368,48.54734802
26.46844482,48.54734802
25.26075172,48.54734802
23.49565697,48.54734802
21.49831009,48.54734802
18.85067177,48.54734802
17.27137566,48.54734802
16.62108231,48.54734802
15.92433453,50.94651413
15.13468647,51.85004807
14.20568848,52.79602814
14.06633854,52.44577408
13.9269886,52.44577408
13.97343826,52.44577408
13.9269886,52.44577408
14.01988888,52.44577408
14.20568848,52.44577408
14.670187,52.44577408
15.41338539,52.44577408
16.20303345,52.44577408
18.29327393,52.44577408
21.63766098,52.44577408
25.44655228,52.44577408
28.97673798,52.44577408
32.73917389,52.44577408
37.8486557,52.44577408
43.42263412,52.44577408
46.99927521,52.44577408
53.50225067,50.48963165
58.65818405,49.39419556
63.25671768,47.90074921
66.97270966,45.7444191
70.78158569,44.53687286
72.22154236,42.54064941
75.00852966,40.10276413
79.00321198,38.29754639
81.88310242,35.52662659
83.36949921,33.97491074
84.25204468,32.66595078
84.6236496,31.05293274
84.7165451,29.70964241
84.80944824,28.51739883
84.76299286,28.72974396
84.57719421,28.72974396
84.11270142,28.72974396
82.95144653,28.72974396
80.67541504,28.72974396
79.14256287,28.72974396
77.005867,28.72974396
75.3336792,31.92865753
73.52213287,34.16004944
71.94284058,34.16004944
69.29519653,35.40962601
67.48365021,36.10939026
64.41796112,38.26125717
62.18837357,39.02630234
59.77297974,41.21472931
55.313797,42.88024902
51.96940994,44.25294113
45.46643066,45.02164841
41.70399475,46.3321228
38.12735748,46.62598801
34.82941437,47.67055511
31.71727753,50.01551056
28.14064026,50.44868469
23.86725616,52.0112648
21.54475975,51.56630707
18.52552223,51.56630707
16.388834,51.56630707
14.01988888,51.56630707
9.374904633,51.56630707
6.355667114,49.55713272
6.309217453,45.791996
6.309217453,45.791996
6.355667114,45.791996
7.377564907,45.791996
8.631706238,45.791996
12.02254868,45.791996
17.92167473,49.8435173
21.96281052,49.8435173
29.99863625,49.8435173
33.38947296,49.8435173
36.68740845,49.8435173
41.7504425,49.8435173
46.48832703,49.8435173
55.03510284,49.8435173
60.88777924,49.8435173
67.1585083,46.39236832
68.13394928,43.13972473
70.40999603,40.87824631
72.22154236,40.87824631
75.61238098,40.87824631
80.48960876,37.85181808
82.53340149,34.83701706
83.83399963,32.26873016
84.06624603,32.26873016
84.29849243,32.26873016
84.39138794,32.26873016
84.43785095,30.39048958
84.57719421,30.21867371
84.29849243,29.24245644
83.46240234,29.13577652
82.67275238,29.95603561
80.90765381,29.95603561
78.49226379,29.95603561
76.54137421,29.95603561
75.14788055,29.95603561
72.8718338,29.95603561
70.64224243,29.95603561
68.45909882,32.17538071
66.97270966,33.41821289
63.90701675,35.43420029
60.98067856,37.44315338
56.05699539,39.88816452
51.96940994,42.5773735
44.81613159,44.96332932
41.146595,46.29946518
36.31581116,47.92770004
32.9714241,50.15951157
30.04508591,50.52932739
26.37554359,50.29642487
20.94091797,50.29642487
18.15392303,50.29642487
16.11013412,50.29642487
14.15923882,50.29642487
12.67284203,50.29642487
8.863955498,50.29642487
6.309217453,50.29642487
6.355667114,47.9659996
6.355667114,47.9659996
6.262767315,47.9659996
6.355667114,47.9659996
8.027863503,45.78096008
11.1400013,45.78096008
14.76308727,45.78096008
20.52286911,48.95733643
28.14064026,48.95733643
31.29922676,48.95733643
34.13267136,48.95733643
37.2448082,48.95733643
40.44984436,48.95733643
43.79423141,48.95733643
48.85726547,48.95733643
56.05699539,48.95733643
58.51883698,48.95733643
62.09547424,48.95733643
63.48897171,48.95733643
64.55731201,46.77610779
67.62300873,46.77610779
69.52745056,44.23461914
72.26798248,41.05138779
72.8718338,38.82877731
73.15053558,38.82877731
73.05763245,38.82877731
72.77893829,38.82877731
72.45378113,38.82877731
71.80348969,38.82877731
68.04105377,38.82877731
66.64755249,38.82877731
64.32506561,38.82877731
62.04901886,38.82877731
60.51617813,38.82877731
59.44783783,38.82877731
55.68539429,38.82877731
51.64425278,41.10411453
46.34897614,41.10411453
41.79689407,41.10411453
36.54806137,41.10411453
33.06432343,44.13830566
30.2773304,44.13830566
25.30720139,46.27745056
20.42996979,48.79537201
17.22492599,48.79537201
12.95154095,50.64540863
9.374904633,51.681427
6.030517578,49.18159866
6.030517578,47.78169632
6.076967716,47.78169632
6.076967716,47.78169632
6.030517578,47.78169632
6.959515572,47.78169632
9.096204758,47.78169632
11.88319969,47.78169632
15.45983505,47.78169632
22.38085938,47.78169632
25.26075172,50.07775116
28.00129128,50.07775116
31.67082596,50.07775116
35.24746323,50.07775116
37.98800659,50.07775116
41.98269272,50.07775116
43.93358231,50.07775116
48.16051865,50.07775116
,
INDEX Power,
7.19304657,28.35726166
7.19304657,28.35726166
7.19304657,28.35726166
7.142239571,28.35726166
7.243847847,28.35726166
7.243847847,28.35726166
7.345449924,28.35726166
8.209091187,28.35726166
10.13958454,28.35726166
11.71445847,28.35726166
14.45779228,28.35726166
18.42037964,25.56006622
26.90438652,21.79363632
33.66110992,17.92443657
39.30017853,17.92443657
45.7012825,15.75768471
50.01948929,15.75768471
53.37244797,15.75768471
58.85910797,15.75768471
63.63453674,15.75768471
66.93669891,14.10430336
70.18804932,12.73841
72.06773376,12.8535099
73.49021149,12.8535099
75.36989594,12.8535099
78.36724091,12.8535099
79.33248138,12.8535099
80.80575562,12.8535099
82.02501678,11.15796566
82.38063049,10.64846039
82.63464355,10.80313778
82.68544769,10.80313778
82.68544769,10.80313778
82.58384705,10.80313778
81.51699066,10.80313778
80.39933777,10.80313778
78.67205048,10.80313778
76.43674469,10.80313778
73.28699493,10.80313778
68.56237793,10.80313778
64.44738007,10.80313778
60.027565,10.80313778
55.70936203,10.80313778
51.23874664,10.80313778
46.15850449,10.80313778
39.65579224,10.80313778
35.54079437,12.20975685
27.51401711,12.11746407
21.41772461,12.11746407
17.09951782,15.58578014
13.8481617,18.84803772
12.7305088,18.84803772
12.37488937,21.11490059
12.37488937,21.11490059
12.27328777,21.11490059
12.27328777,21.11490059
12.37488937,21.11490059
12.42569733,21.11490059
12.98451996,21.11490059
13.49254799,21.11490059
15.27063274,21.11490059
17.96315956,21.11490059
24.77068329,21.11490059
31.42580414,17.54434395
36.40443802,14.22483253
41.53548431,14.22483253
47.73337936,14.22483253
53.11843109,14.22483253
59.21472168,14.22483253
68.81639099,14.22483253
72.57575989,14.22483253
75.67471313,14.22483253
79.1800766,14.22483253
81.61859131,14.22483253
84.10791016,12.8059063
86.80044556,12.4513073
89.18815613,11.81273174
90.15340424,11.45512962
90.66142273,11.25487232
91.37266541,10.70272827
91.77907562,10.39352798
91.82988739,10.6603756
91.82988739,10.6603756
91.77907562,10.6603756
91.8806839,10.6603756
91.82988739,10.6603756
91.77907562,10.6603756
91.57587433,10.6603756
90.86463165,10.6603756
89.95019531,10.6603756
87.00365448,10.6603756
82.7362442,10.6603756
80.14532471,10.6603756
76.08113098,10.6603756
73.43940735,10.6603756
69.37521362,10.6603756
65.56502533,10.6603756
60.58639145,10.6603756
51.13713837,10.6603756
45.65048218,10.6603756
42.50072861,10.6603756
40.41783142,10.6603756
38.99536133,10.6603756
35.99801636,11.24981022
33.96591949,11.57989407
28.58086777,12.20474052
24.56747246,12.55465508
21.62093544,13.19060707
20.14766312,14.86674023
20.4524765,16.24537468
20.09686279,17.01741028
19.99525452,17.44974899
19.63964081,18.13185883
19.48723221,18.51384163
19.43643188,18.28775215
19.43643188,18.28775215
19.58883476,18.28775215
19.99525452,18.28775215
20.4524765,18.28775215
21.16371346,18.28775215
23.14500809,18.28775215
27.92043686,18.28775215
34.82956314,18.28775215
38.89376068,15.96114159
41.89109802,13.77823925
46.92053986,13.4358139
50.88312531,12.80405617
55.81096268,12.01027107
59.97676086,11.56575203
63.68534088,10.87682152
69.93403625,11.37102032
72.47415924,11.37102032
75.3190918,11.37102032
78.26564026,11.37102032
80.29772949,11.37102032
82.02501678,11.37102032
84.31111908,11.37102032
86.39402771,11.37102032
87.35926819,11.37102032
88.68013,11.37102032
89.69618225,11.37102032
90.05180359,11.37102032
90.20420074,11.37102032
90.25501251,11.37102032
90.30580902,11.37102032
90.30580902,11.37102032
90.35661316,11.37102032
90.40740967,11.37102032
90.20420074,11.37102032
90.00099182,11.37102032
87.51167297,11.37102032
84.86994934,11.37102032
81.97421265,11.37102032
78.92607117,11.37102032
77.4019928,11.37102032
74.30303955,11.37102032
71.71212769,11.37102032
64.70139313,11.37102032
61.39923477,11.37102032
59.36713409,11.37102032
57.99546814,11.37102032
56.97941589,13.84777164
54.74411392,13.84777164
50.98473358,13.84777164
48.24140167,13.84777164
45.34566498,13.84777164
41.78949738,15.2347517
39.45258331,16.01146126
36.70925522,16.44641876
33.96591949,16.24999428
31.57820702,16.24999428
28.12364197,16.24999428
26.49796677,16.24999428
25.88833618,16.24999428
24.4658699,16.24999428
24.1610527,16.24999428
24.05945015,16.24999428
24.05945015,16.24999428
24.41506386,16.24999428
24.61827469,16.24999428
24.92309189,16.24999428
25.48191452,16.24999428
26.90438652,16.24999428
30.05413437,16.24999428
34.01672363,16.24999428
37.82690811,16.24999428
42.19591522,16.24999428
45.49807358,16.24999428
49.15584946,16.24999428
53.11843109,16.24999428
60.28157425,16.24999428
62.72009659,16.24999428
66.47947693,15.25999641
68.81639099,13.38559818
70.59446716,12.33593464
72.22014618,11.74812317
75.01428223,11.41894913
78.57044983,10.79461193
80.70415497,11.76498222
83.0410614,11.76498222
,
MIDDLE Power,
6.541466713,43.78638458
6.309217453,43.78638458
6.355667114,43.78638458
6.309217453,43.78638458
6.773715973,43.78638458
6.866616249,43.78638458
7.14531517,43.78638458
8.678155899,43.78638458
11.51160049,43.78638458
13.13734055,43.78638458
15.73853493,43.78638458
19.22227097,43.78638458
27.62969208,37.72037506
33.06432343,31.24341011
37.05900955,24.97630882
43.23683929,19.7067337
47.69602585,17.19577026
52.29455185,17.19577026
57.2646904,17.19577026
61.53807831,17.19577026
64.27861786,17.19577026
67.43721008,17.19577026
68.78424835,17.19577026
70.82804108,17.19577026
71.80348969,17.19577026
74.54402924,17.19577026
75.38012695,17.19577026
76.86651611,17.19577026
77.47036743,17.19577026
78.3529129,17.19577026
78.63161469,17.19577026
78.77096558,17.19577026
78.72451782,16.66963196
78.67806244,15.93499374
77.74906921,15.52359676
76.72717285,14.85321426
74.82273102,15.35779953
72.82538605,15.35779953
70.50289154,15.35779953
65.16116333,15.35779953
60.84132767,15.35779953
54.66350174,15.35779953
49.69336319,15.35779953
45.18772888,15.35779953
40.40339661,15.35779953
33.57527161,15.35779953
29.58058739,15.64036751
21.63766098,17.99860573
17.45717621,23.71921921
14.43793774,32.64276123
12.34769821,37.63994598
10.30390263,37.63994598
9.607153893,37.63994598
9.607153893,37.63994598
9.28200531,39.99837112
9.096204758,39.99837112
9.28200531,39.99837112
9.28200531,39.11908722
9.885853767,39.11908722
11.32579994,39.11908722
14.1127882,39.11908722
17.03912544,39.11908722
24.84270287,39.11908722
30.37022972,32.90668869
35.94421005,28.10774612
41.51819229,22.34033775
47.32442474,19.11058998
53.08420563,16.42193031
58.8439827,16.42193031
67.48365021,16.42193031
71.10674286,16.42193031
73.84728241,16.42193031
77.05232239,16.42193031
79.235466,16.42193031
81.13990784,16.42193031
83.88044739,16.42193031
86.20293427,15.79628086
87.08548737,15.44591713
87.54998779,15.2497139
88.47898102,15.57983971
88.61833191,15.57983971
88.71123505,15.57983971
88.7576828,15.57983971
88.80413055,15.57983971
88.94348145,15.57983971
89.03638458,15.57983971
89.03638458,15.57983971
88.85057831,15.57983971
88.66477966,15.57983971
87.59643555,15.57983971
84.6236496,15.57983971
80.76831055,15.57983971
78.53871918,15.57983971
74.17243195,15.57983971
71.10674286,15.57983971
64.83601379,15.57983971
60.00522995,15.57983971
55.12800217,15.57983971
46.58122635,15.57983971
41.33239365,15.57983971
37.94155884,15.57983971
36.13001251,15.57983971
34.82941437,15.57983971
32.08887482,15.57983971
29.67348671,15.57983971
19.9190197,19.28470993
16.57463264,24.8794384
15.18113613,31.53248596
14.4843874,34.81819153
14.53083801,37.09818649
14.25213814,39.69498444
13.9269886,39.69498444
13.88053894,39.69498444
13.69473934,39.69498444
13.69473934,39.69498444
13.46249008,39.69498444
13.5553894,39.69498444
14.34503746,39.69498444
15.50628567,39.69498444
17.8287735,39.69498444
20.70866776,39.69498444
26.05039406,34.54919052
33.52882385,29.907547
37.66285706,23.34822655
41.84334183,19.23500633
46.58122635,16.93160439
50.29721069,16.93160439
55.17444611,16.93160439
58.70463943,16.93160439
62.32772064,16.93160439
67.80880737,16.93160439
70.78158569,16.93160439
72.54668427,16.93160439
75.61238098,16.08169937
77.70262146,16.04575157
79.32836151,15.1456213
81.0470047,15.08154774
83.18370056,15.04566669
84.15914917,15.02557373
85.41329193,14.57432175
86.34228516,13.88162041
86.71388245,13.49370766
86.85323334,14.15647602
87.08548737,14.15647602
87.08548737,14.15647602
87.08548737,14.15647602
87.17838287,14.15647602
87.17838287,14.15647602
87.08548737,14.15647602
86.89968872,14.15647602
85.0881424,14.15647602
82.71920013,14.15647602
79.56061554,14.15647602
77.1452179,14.15647602
75.70527649,14.15647602
73.24343109,14.15647602
70.92094421,14.15647602
63.76766968,14.15647602
59.91233063,14.15647602
57.21824265,16.28762627
55.03510284,16.28762627
52.48035812,16.28762627
48.76436615,16.28762627
45.4199791,16.28762627
43.00458908,16.28762627
40.0317955,16.6010704
36.13001251,17.21659851
33.52882385,18.44129562
30.97407913,19.12712479
27.90839005,21.27119064
25.30720139,22.47186661
21.82345963,24.90424538
20.80156708,24.50637817
19.82612038,26.92357254
19.22227097,26.92357254
18.57197189,29.59720039
18.75777245,29.59720039
18.47907257,29.59720039
19.08292198,29.59720039
19.36162186,31.97443199
19.9190197,31.97443199
20.70866776,31.97443199
22.65955734,31.97443199
27.7225914,31.97443199
33.80752182,27.58568192
39.19569778,23.36798096
46.3954277,20.12607002
49.97206497,17.87059975
53.22354889,17.87059975
56.24279404,17.87059975
61.77032471,17.87059975
64.51086426,17.87059975
67.94815063,17.87059975
70.0848465,17.87059975
71.57124329,16.16753578
72.50024414,15.65382004
75.19432831,13.1661396
78.81741333,13.53303814
80.86121368,13.53303814
82.99790192,13.53303814
,
INDEX Plate,
7.243847847,38.47938919
7.243847847,38.47938919
7.19304657,38.47938919
7.19304657,38.47938919
7.243847847,38.47938919
7.19304657,38.47938919
7.243847847,38.47938919
7.243847847,38.47938919
7.243847847,38.47938919
7.19304657,38.47938919
7.19304657,38.47938919
7.447057724,38.47938919
8.056688309,38.47938919
8.920330048,38.47938919
9.885573387,38.47938919
10.59680557,38.47938919
11.66365719,38.47938919
13.79736042,38.47938919
17.96315956,38.47938919
20.4524765,38.47938919
23.805439,38.47938919
27.97123718,38.47938919
33.6103096,38.47938919
40.46863174,38.47938919
44.02480316,38.47938919
47.3269577,36.06845856
52.71201706,36.06845856
58.85910797,36.06845856
62.31367493,31.63833618
65.61582947,29.59746742
70.39125824,27.13458252
73.79502106,27.13458252
76.18273163,25.75536537
78.01161957,24.10300446
79.28168488,22.29768181
81.16137695,20.84670258
82.93946075,20.47415352
83.95550537,19.82552528
84.31111908,19.46229362
84.514328,18.8188839
85.22557068,18.4585743
85.88600159,18.25680161
86.59723663,16.82380867
85.58118439,16.46133232
85.07315826,17.13834572
84.514328,17.13834572
82.68544769,17.13834572
80.65335083,17.13834572
79.43408966,17.13834572
77.96081543,17.13834572
74.04903412,17.13834572
70.28965759,17.13834572
65.71743774,20.15747452
60.12917328,23.16818619
53.82966995,26.61418343
47.42856598,29.42394257
41.43387604,32.75740814
33.6103096,35.06414795
29.90173149,35.47592163
25.83753395,35.70651627
22.5353775,36.27565002
18.72519302,37.91436386
12.37488937,38.39204407
9.021931648,38.6595459
7.701068878,38.80934525
7.19304657,38.89323425
7.19304657,38.94021225
7.09143877,38.08651733
7.19304657,38.08651733
7.142239571,38.08651733
7.243847847,38.08651733
8.209091187,38.08651733
10.24119282,38.08651733
15.21982574,38.08651733
20.24926567,38.08651733
25.7359333,38.08651733
34.21993256,38.4884491
39.65579224,39.15353012
43.82159042,37.76597595
49.76547241,37.76597595
54.43930054,35.66894531
58.50349808,35.66894531
62.05966568,33.61460876
67.59712982,31.1441803
71.45811462,28.44074059
73.69342041,28.44074059
76.63995361,26.4868145
80.24693298,24.5126152
82.12661743,22.9670639
84.15872192,21.22155571
84.97155762,19.80407143
85.98760223,19.01028061
86.80044556,18.12575722
87.00365448,18.07042313
86.95285034,17.59943771
86.85124207,17.33568573
86.03840637,18.06798363
85.17476654,18.06798363
83.3458786,18.06798363
81.31378174,18.06798363
79.28168488,18.06798363
78.57044983,18.06798363
76.8939743,18.06798363
74.40464783,20.67807007
69.22280884,20.67807007
64.54898071,23.4597187
60.53558731,23.4597187
56.36979294,25.45744324
51.54355621,28.33616829
48.19060135,30.8282547
43.05955887,31.34382248
40.2146225,33.39253998
37.26807785,34.53982162
33.6103096,35.62229919
28.27605057,36.22848892
24.3134613,37.88795471
19.08081245,39.69725418
12.98451996,40.27046204
8.920330048,39.71146011
7.701068878,39.71146011
6.481808662,39.71146011
6.227797508,39.71146011
6.278604507,39.71146011
6.176996231,39.71146011
6.278604507,39.71146011
6.227797508,39.71146011
7.548660278,39.71146011
9.174341202,39.71146011
14.66100216,39.71146011
18.77599907,39.71146011
23.85624123,39.71146011
36.09962463,39.71146011
41.38307571,39.71146011
45.8536911,39.71146011
49.96868515,36.3184166
54.0836792,36.3184166
60.43398285,33.53831482
63.93935013,33.53831482
68.46076965,33.53831482
70.54367065,31.10145569
72.7281723,28.85681534
75.87792206,28.85681534
78.26564026,26.27981567
81.21217346,24.39669609
82.88865662,22.46215057
84.71754456,20.49880409
85.02235413,19.39933014
85.27637482,18.78362465
85.32717133,17.99882889
85.1239624,18.43934441
84.41272736,18.43934441
83.39668274,18.43934441
80.55174255,18.43934441
78.41803741,18.43934441
76.8939743,18.43934441
75.42070007,18.43934441
72.27095032,18.43934441
69.07039642,21.32603264
63.7361412,23.3825779
58.70669937,23.3825779
51.64516449,26.29424286
47.02214432,28.36477661
41.89109802,30.84427452
36.3536377,33.11279297
32.695858,33.11279297
27.76802826,37.02316284
24.87229156,38.77297211
21.16371346,39.75286484
15.72785378,39.42160416
12.47649765,39.42160416
9.275942802,39.42160416
6.837427616,39.42160416
6.227797508,39.42160416
6.176996231,39.42160416
6.176996231,39.42160416
6.278604507,39.42160416
6.481808662,39.42160416
7.599467278,39.42160416
9.072732925,39.42160416
14.45779228,39.42160416
19.53803253,39.42160416
23.90704155,39.42160416
30.15574265,39.42160416
33.6103096,39.42160416
38.63974762,39.42160416
45.19325638,39.42160416
49.86708069,39.42160416
54.89652252,35.71609879
59.77355194,35.71609879
67.13990784,32.76101685
69.01959229,30.22616959
71.45811462,28.36665535
72.57575989,27.32532692
73.94743347,25.86218262
75.67471313,25.48282242
76.8939743,23.51037979
78.72285461,22.84581184
80.34853363,22.03365517
81.11057281,22.01884651
81.51699066,20.25055313
,
MIDDLE Plate,
6.68081665,51.36935043
6.68081665,49.88683701
6.68081665,49.05662918
6.727266312,49.91171265
6.68081665,49.91171265
6.68081665,49.91171265
6.727266312,49.91171265
6.727266312,49.91171265
6.91306591,49.91171265
7.424015045,49.91171265
7.516914368,49.91171265
7.656264305,49.91171265
8.120763779,49.91171265
9.421354294,49.91171265
10.62905216,50.83055878
11.83674908,51.78511429
12.95154095,50.99966431
14.8559866,50.99966431
18.29327393,50.99966431
21.82345963,50.99966431
25.44655228,50.99966431
28.55868912,50.99966431
32.55337524,50.99966431
36.13001251,50.99966431
40.44984436,50.99966431
43.84068298,50.99966431
48.8108139,48.35981369
53.54870605,48.35981369
56.61439133,47.32149506
59.91233063,46.30003738
65.8114624,43.08802032
69.75969696,39.96929169
71.75704193,37.78280258
73.01118469,35.67836761
75.28723145,34.93988419
77.23812103,33.6463356
78.77096558,32.48194885
79.56061554,31.38989067
80.11801147,29.45833969
80.67541504,29.69667053
81.2792511,29.69667053
81.83665466,29.69667053
82.67275238,29.69667053
81.83665466,29.69667053
81.09345245,28.95013618
80.67541504,28.09207535
78.67806244,28.49156189
75.42657471,28.49156189
74.40467834,28.49156189
72.407341,28.49156189
68.45909882,28.49156189
65.71855927,31.79527473
61.77032471,31.79527473
54.66350174,34.52535248
49.50756454,38.25419617
44.0729332,40.78234863
39.84599686,43.07811356
33.80752182,46.12374496
29.76638603,45.62929535
21.96281052,45.62929535
16.0172348,45.62929535
10.3968029,45.62929535
5.751818657,48.43240356
5.51956892,48.43240356
5.566019058,48.43240356
5.38021946,48.43240356
5.426669121,48.43240356
5.147969723,48.43240356
5.287319183,48.43240356
5.51956892,48.43240356
6.030517578,48.43240356
7.516914368,48.43240356
9.421354294,48.43240356
13.88053894,50.4421463
18.61842346,50.4421463
23.44920731,50.4421463
30.32378006,52.44760132
34.59716415,52.44760132
37.89510727,52.44760132
44.39808273,52.44760132
48.85726547,52.44760132
52.89840698,49.61065674
56.19634247,49.61065674
62.2348175,47.14196777
66.36885071,47.14196777
68.50554657,43.11950302
71.38544464,40.42692184
75.14788055,38.47907639
77.37747192,36.06828308
79.65351105,32.95823669
81.0470047,32.09661102
81.83665466,29.85410309
82.71920013,28.15829849
82.85855103,27.64864731
82.90499878,27.3632431
82.76564789,27.20341682
81.74375153,27.11391258
80.95410919,27.94379044
78.49226379,27.94379044
75.70527649,27.94379044
73.42922974,27.94379044
72.26798248,27.94379044
71.01384735,30.16852188
68.7378006,32.73437119
64.4644165,34.61124802
61.12002563,35.66230011
57.7291832,38.45088959
54.75640106,41.33249664
50.20431137,43.38619995
47.04572678,44.97627258
41.61109161,46.3067131
37.01255798,47.49176025
32.18177414,48.59538651
28.14064026,49.65341568
23.8208046,52.00591278
20.42996979,50.68331146
15.6456356,50.68331146
8.771056175,50.68331146
5.937618256,50.68331146
6.030517578,50.68331146
6.076967716,50.68331146
6.216317177,50.68331146
6.030517578,48.62265396
5.844717979,48.62265396
